,home_total_goal_count_pre_game,away_total_goal_count_pre_game,home_goals_scored_pre_game,away_goals_scored_pre_game,home_goals_conceded_pre_game,away_goals_conceded_pre_game,home_average_possession_pre_game,away_average_possession_pre_game,home_total_goal_count_5games_pre_game,away_total_goal_count_5games_pre_game,home_average_shots_pre_game,away_average_shots_pre_game,home_average_shots_against_pre_game,away_average_shots_against_pre_game,home_ppg_pre_game,away_ppg_pre_game,home_ppg_5games_pre_game,away_ppg_5games_pre_game,results
5326,3.1052631578947367,3.4210526315789473,1.0789473684210527,1.4736842105263157,2.026315789473684,1.9473684210526316,47.973684210526315,52.44736842105263,4.4,5.2,10.868421052631579,10.710526315789474,12.657894736842104,11.657894736842104,0.8947368421052632,1.1842105263157894,0.4,1.8,loss
5327,2.607894736842105,2.1315789473684212,1.1710526315789473,1.0789473684210527,1.381578947368421,1.0526315789473684,47.421052631578945,44.5,2.2,3.0,9.236842105263158,10.236842105263158,10.868421052631579,10.947368421052632,1.2105263157894737,1.2105263157894737,1.6,1.0,win
5328,3.3421052631578947,2.8157894736842106,1.0,1.368421052631579,2.3421052631578947,1.4473684210526316,53.68421052631579,53.78947368421053,2.6,2.6,11.157894736842104,12.5,12.894736842105264,11.473684210526315,0.7631578947368421,1.5526315789473684,1.4,1.4,loss
5329,2.789473684210526,3.736842105263158,1.368421052631579,2.973684210526316,1.4210526315789473,0.7631578947368421,51.526315789473685,60.973684210526315,2.4,3.2,11.289473684210526,15.973684210526315,9.105263157894736,9.973684210526315,1.4210526315789473,2.5789473684210527,1.6,2.2,loss
5330,2.3157894736842106,3.026315789473684,1.0526315789473684,1.0789473684210527,1.263157894736842,1.9473684210526316,43.44736842105263,47.76315789473684,2.8,4.2,10.210526315789474,10.947368421052632,12.447368421052632,12.710526315789474,1.3157894736842106,0.8947368421052632,2.0,0.2,win
5331,2.263157894736842,3.1315789473684212,0.8421052631578947,1.7894736842105263,1.4210526315789473,1.3421052631578947,45.421052631578945,49.1578947368421,1.0,3.2,11.342105263157896,12.447368421052632,11.552631578947368,12.578947368421053,0.868421052631579,1.6578947368421053,0.4,1.2,loss
5332,3.473684210526316,2.4763157894736842,1.736842105263158,0.9078947368421053,1.736842105263158,1.513157894736842,54.421052631578945,45.94736842105263,5.4,3.2,12.5,8.763157894736842,10.0,12.947368421052632,1.2894736842105263,0.9210526315789473,0.6,0.4,win
5333,2.0526315789473686,2.3421052631578947,1.605263157894737,1.2894736842105263,0.4473684210526316,1.0526315789473684,46.55263157894737,53.28947368421053,1.6,2.0,11.578947368421053,11.552631578947368,10.657894736842104,10.131578947368421,2.236842105263158,1.4736842105263157,2.6,0.8,win
5334,2.3684210526315788,2.789473684210526,1.0526315789473684,1.5789473684210527,1.3157894736842106,1.2105263157894737,45.1578947368421,48.6578947368421,3.2,3.2,9.342105263157896,11.578947368421053,12.157894736842104,13.31578947368421,1.3157894736842106,1.7105263157894737,0.6,1.8,draw
5335,3.3684210526315788,3.763157894736842,1.4736842105263157,2.6052631578947367,1.894736842105263,1.1578947368421053,52.55263157894737,53.68421052631579,3.8,5.0,10.578947368421053,17.55263157894737,11.736842105263158,10.868421052631579,1.263157894736842,2.1842105263157894,1.8,2.0,loss
5336,2.2394736842105263,3.236842105263158,1.0394736842105263,1.5,1.144736842105263,1.736842105263158,44.13157894736842,51.5,1.4,3.2,8.289473684210526,10.368421052631579,10.947368421052632,11.736842105263158,1.1842105263157894,1.131578947368421,1.4,2.0,win
5337,2.1315789473684212,3.8421052631578947,1.0526315789473684,2.6578947368421053,1.0789473684210527,1.1842105263157894,44.81578947368421,53.39473684210526,2.6,6.4,10.18421052631579,17.289473684210527,10.81578947368421,11.052631578947368,1.2105263157894737,2.1842105263157894,1.0,2.6,loss
5338,3.0,2.3421052631578947,1.0526315789473684,1.0,1.9473684210526316,1.3421052631578947,47.76315789473684,44.73684210526316,3.8,3.2,10.736842105263158,9.289473684210526,12.81578947368421,12.210526315789474,0.868421052631579,1.263157894736842,0.2,0.6,draw
5339,3.210526315789474,2.763157894736842,1.4473684210526316,1.2894736842105263,1.763157894736842,1.4736842105263157,51.71052631578947,52.89473684210526,3.6,2.6,10.263157894736842,11.394736842105264,11.789473684210526,9.236842105263158,1.105263157894737,1.3421052631578947,1.4,1.6,win
5340,3.789473684210526,2.263157894736842,2.6578947368421053,1.0263157894736843,1.131578947368421,1.236842105263158,53.63157894736842,43.421052631578945,5.6,2.8,17.157894736842106,10.394736842105264,10.842105263157896,12.5,2.236842105263158,1.3157894736842106,2.6,2.0,win
5341,2.1315789473684212,3.3947368421052633,0.9736842105263158,1.0263157894736843,1.1578947368421053,2.3684210526315788,44.73684210526316,53.81578947368421,2.6,2.0,10.157894736842104,10.973684210526315,10.947368421052632,12.973684210526315,1.131578947368421,0.7631578947368421,0.8,1.4,draw
5342,3.710526315789474,2.62,2.973684210526316,1.226315789473684,0.7368421052631579,1.3421052631578947,60.71052631578947,47.68421052631579,2.4,1.6,15.894736842105264,9.31578947368421,9.947368421052632,10.81578947368421,2.5789473684210527,1.263157894736842,2.2,1.6,win
5343,2.710526315789474,2.251578947368421,1.5526315789473684,1.094736842105263,1.1578947368421053,1.105263157894737,48.6578947368421,44.05263157894737,3.4,1.8,11.421052631578947,8.394736842105264,12.973684210526315,10.736842105263158,1.736842105263158,1.236842105263158,1.4,1.4,win
5344,2.289473684210526,2.263157894736842,1.2105263157894737,0.868421052631579,1.0789473684210527,1.394736842105263,53.10526315789474,46.63157894736842,2.0,1.4,11.473684210526315,11.447368421052632,10.368421052631579,11.552631578947368,1.394736842105263,0.868421052631579,0.6,0.4,win
5345,3.1315789473684212,3.526315789473684,1.8157894736842106,1.7894736842105263,1.3157894736842106,1.736842105263158,49.28947368421053,54.921052631578945,3.2,4.8,12.605263157894736,12.552631578947368,12.631578947368421,9.763157894736842,1.736842105263158,1.2894736842105263,1.2,1.2,win
5346,2.8157894736842106,2.026315789473684,1.368421052631579,1.631578947368421,1.4473684210526316,0.39473684210526316,53.55263157894737,47.0,3.0,1.8,12.552631578947368,11.526315789473685,11.31578947368421,10.421052631578947,1.5526315789473684,2.3157894736842106,2.0,2.6,loss
5347,2.488421052631579,3.5,0.8842105263157896,1.5,1.5526315789473684,2.0,45.73684210526316,52.8421052631579,3.6,4.4,8.81578947368421,10.842105263157896,12.894736842105264,11.68421052631579,0.8947368421052632,1.1842105263157894,0.4,1.2,loss
5348,2.236842105263158,3.763157894736842,0.9473684210526315,2.6578947368421053,1.2894736842105263,1.105263157894737,44.5,54.10526315789474,2.6,5.4,9.263157894736842,17.57894736842105,12.368421052631579,10.947368421052632,1.263157894736842,2.236842105263158,0.8,2.6,win
5349,2.7373684210526315,3.1315789473684212,1.2289473684210528,1.5,1.4605263157894737,1.631578947368421,47.578947368421055,51.86842105263158,2.6,3.4,9.473684210526315,10.342105263157896,11.078947368421053,11.68421052631579,1.236842105263158,1.1842105263157894,1.4,1.4,win
5350,2.211052631578948,2.973684210526316,1.0710526315789475,1.0263157894736843,1.0921052631578947,1.9473684210526316,44.36842105263158,48.078947368421055,1.2,2.2,8.342105263157896,10.947368421052632,10.631578947368421,12.657894736842104,1.2105263157894737,0.8157894736842105,1.2,0.4,win
5351,2.3421052631578947,3.1842105263157894,1.263157894736842,1.8421052631578947,1.0789473684210527,1.3421052631578947,53.21052631578947,48.921052631578945,1.8,3.2,11.421052631578947,12.552631578947368,10.18421052631579,12.789473684210526,1.4736842105263157,1.736842105263158,1.0,1.8,draw
5352,2.263157894736842,2.973684210526316,0.868421052631579,1.394736842105263,1.394736842105263,1.5789473684210527,46.21052631578947,53.921052631578945,1.6,3.8,11.263157894736842,12.447368421052632,11.552631578947368,11.31578947368421,0.868421052631579,1.4736842105263157,0.2,1.4,loss
5353,2.1578947368421053,2.1052631578947367,1.736842105263158,0.9736842105263158,0.42105263157894735,1.131578947368421,46.8421052631579,44.94736842105263,2.8,1.6,11.552631578947368,10.342105263157896,10.368421052631579,10.842105263157896,2.3684210526315788,1.1578947368421053,3.0,0.4,win
5354,2.710526315789474,2.6052631578947367,1.236842105263158,1.4736842105263157,1.4736842105263157,1.131578947368421,53.078947368421055,48.526315789473685,2.6,3.0,11.421052631578947,11.342105263157896,9.078947368421053,12.763157894736842,1.3157894736842106,1.736842105263158,1.4,1.4,win
5355,3.4210526315789473,3.5,1.5,1.763157894736842,1.9210526315789473,1.736842105263158,53.078947368421055,55.026315789473685,3.8,4.8,10.947368421052632,12.394736842105264,11.736842105263158,9.605263157894736,1.263157894736842,1.263157894736842,1.8,1.2,draw
5356,3.236842105263158,3.710526315789474,0.9473684210526315,2.973684210526316,2.289473684210526,0.7368421052631579,53.73684210526316,60.39473684210526,1.4,2.8,10.68421052631579,15.921052631578947,12.763157894736842,10.131578947368421,0.7631578947368421,2.5789473684210527,1.0,2.2,draw
5357,2.289473684210526,2.47421052631579,1.0,0.8605263157894738,1.2894736842105263,1.5657894736842106,43.13157894736842,45.578947368421055,2.8,3.4,10.5,8.921052631578947,12.894736842105264,12.921052631578947,1.3157894736842106,0.868421052631579,1.8,0.4,win
5358,2.5789473684210527,2.6968421052631575,1.4210526315789473,1.2315789473684209,1.1578947368421053,1.4210526315789473,48.5,47.6578947368421,2.0,2.8,11.394736842105264,9.552631578947368,12.789473684210526,11.078947368421053,1.6578947368421053,1.2894736842105263,0.8,1.8,loss
5359,2.9473684210526314,2.3684210526315788,1.394736842105263,1.263157894736842,1.5526315789473684,1.105263157894737,53.8421052631579,53.026315789473685,3.6,1.8,12.342105263157896,11.368421052631579,11.18421052631579,10.210526315789474,1.5263157894736843,1.4210526315789473,1.8,1.0,win
5360,2.1842105263157894,2.263157894736842,0.9473684210526315,0.868421052631579,1.236842105263158,1.394736842105263,44.5,46.578947368421055,2.4,1.8,10.18421052631579,11.31578947368421,11.18421052631579,11.421052631578947,1.0789473684210527,0.868421052631579,0.2,0.0,win
5361,3.0,2.6052631578947367,1.0,1.236842105263158,2.0,1.368421052631579,48.23684210526316,52.89473684210526,2.0,2.4,10.842105263157896,11.447368421052632,12.842105263157896,9.078947368421053,0.7894736842105263,1.394736842105263,0.2,1.8,draw
5362,3.710526315789474,2.223157894736842,2.6052631578947367,1.1263157894736842,1.105263157894737,1.0526315789473684,54.05263157894737,44.36842105263158,4.8,1.4,17.55263157894737,8.552631578947368,11.105263157894736,10.526315789473685,2.1578947368421053,1.263157894736842,2.4,1.6,win
5363,2.4336842105263155,2.210526315789474,0.8368421052631579,0.9736842105263158,1.5526315789473684,1.236842105263158,45.44736842105263,44.23684210526316,2.8,1.8,8.894736842105264,9.447368421052632,12.921052631578947,12.447368421052632,0.8421052631578947,1.3421052631578947,0.2,1.4,draw
5364,3.6315789473684212,2.1842105263157894,2.8684210526315788,1.763157894736842,0.7631578947368421,0.42105263157894735,60.39473684210526,47.18421052631579,2.6,3.0,15.763157894736842,11.447368421052632,10.210526315789474,10.447368421052632,2.526315789473684,2.3684210526315788,1.8,3.0,win
